tweet_link,created_at,text,retweet_count,reply_count,like_count,quote_count,impression_count,mentions,hashtags
https://twitter.com/SahleWorkZewde/status/699300199773179904,2016-02-15T18:32:14.000Z,RT @unicnairobi: Ambassador Laszlo Eduard Mathe of Hungary presenting his credentials to @UnonDg today. @kanhema @inaxusein https://t.co/d8…,4,0,0,0,0,unicnairobi,
https://twitter.com/SahleWorkZewde/status/698977316710543360,2016-02-14T21:09:13.000Z,RT @HelenClarkUNDP: Top Islam &amp; Christian leaders have worked 4 peace in Central African Republic. Here Archbishop visits voting centre: ht…,19,0,0,0,0,HelenClarkUNDP,
https://twitter.com/SahleWorkZewde/status/698976243425939457,2016-02-14T21:04:57.000Z,RT @UN: Child marriage forces girls out of school &amp; into domestic servitude. This #ValentinesDay RT to say #IDONT! @UNFPA https://t.co/dW0m…,365,0,0,0,0,"UN,UNFPA","ValentinesDay,IDONT"
https://twitter.com/SahleWorkZewde/status/698975981722333185,2016-02-14T21:03:55.000Z,RT @SDG2030: #ValentinesDay @AranchaGlezLaya @MalalaFund @undesadspd @unngls @franceonu @UNODC @MSF_USA @HelenClarkUNDP https://t.co/bGItJJ…,30,0,0,0,0,"SDG2030,AranchaGlezLaya,MalalaFund,undesadspd,unngls,franceonu,UNODC,MSF_USA,HelenClarkUNDP",ValentinesDay
https://twitter.com/SahleWorkZewde/status/698974656422944771,2016-02-14T20:58:39.000Z,RT @VOAAfrica: Uganda Presidential Debate a Small Victory for Democracy: Ugandans tuned in Saturday as the nation's first-eve... https://t.…,10,0,0,0,0,VOAAfrica,
https://twitter.com/SahleWorkZewde/status/698510153184845828,2016-02-13T14:12:52.000Z,"RT @UN: As we start carrying out the #GlobalGoals, Ban Ki-moon cites role of radio in human progress. #WorldRadioDay
https://t.co/QNQQLLQ8FV",176,0,0,0,0,UN,"GlobalGoals,WorldRadioDay"
https://twitter.com/SahleWorkZewde/status/698258907966349313,2016-02-12T21:34:31.000Z,RT @AMB_A_Mohammed: Congratulations to Amb. Zakari Muburi-Muita for being nominated the next Executive Secretary for ICGLR. https://t.co/Fu…,51,0,0,0,0,AMB_A_Mohammed,
https://twitter.com/SahleWorkZewde/status/698125217357557760,2016-02-12T12:43:17.000Z,RT @kanhema: @UnonDg celebrate 20th birthday of UNON @inaxusein @UN @unvisitorsnbi @DHmediaNG @UNEP https://t.co/8aLkKAuAjr,4,0,0,0,0,kanhema,
https://twitter.com/SahleWorkZewde/status/697762886442205184,2016-02-11T12:43:30.000Z,RT @unicnairobi: Francisco-Xavier Grace Moura de Meireles of Portugal presented his credentials to @UnonDg today.@kanhema @inaxusein https:…,6,0,0,0,0,unicnairobi,
https://twitter.com/SahleWorkZewde/status/697558346161876992,2016-02-10T23:10:44.000Z,RT @FirstLadyKenya: #ACSHR Theme: Realizing Demographic Dividend in Africa-Critical Importance of Youth Reproductive Health and Rights. htt…,14,0,0,0,0,FirstLadyKenya,ACSHR
https://twitter.com/SahleWorkZewde/status/697558155740450817,2016-02-10T23:09:58.000Z,RT @UNFPA_WCARO: Time for #Africa to increase investments in women &amp; young people to reap #DemographicDividend benefits #ACSHR2016 https://…,22,0,0,0,0,UNFPA_WCARO,"Africa,DemographicDividend,ACSHR2016"
https://twitter.com/SahleWorkZewde/status/697556710391738369,2016-02-10T23:04:14.000Z,"RT @AU_PSD: The @AU_PSD bids farewell to outgoing Director, Mr. El-Ghassim Wane; wish him well in his new position at #UN-HQ. https://t.co/…",21,0,0,0,0,"au_psd,au_psd",UN
https://twitter.com/SahleWorkZewde/status/697556542720237568,2016-02-10T23:03:34.000Z,RT @AU_PSD: Comm. @AU_Chergui extends #AU's appreciation to #Ethiopia &amp; #Kenya for pledging air assets to support @amisomsomalia https://t.…,11,0,0,0,0,"au_psd,AU_Chergui,amisomsomalia","AU,Ethiopia,Kenya"
https://twitter.com/SahleWorkZewde/status/697442521220300801,2016-02-10T15:30:29.000Z,"RT @MbarangaUN: @HelenClarkUNDP ""mon souhait en revenant après 6 ans est que le #Mali reste une priorité pour la communauté intl."" https://…",13,0,0,0,0,"MbarangaUN,HelenClarkUNDP",Mali
https://twitter.com/SahleWorkZewde/status/697442350113677312,2016-02-10T15:29:48.000Z,RT @PresidenceMali: MALI | Le Mali souhaite la bienvenue à @HelenClarkUNDP &amp; félicite @PNUDMALI dont l'action change le quotidien des popul…,14,0,0,0,0,"PresidenceMali,HelenClarkUNDP,PNUDMALI",
https://twitter.com/SahleWorkZewde/status/697026264121675776,2016-02-09T11:56:26.000Z,Fruitful discussion with Amb Maria Eugenia Correa on UNON activities. https://t.co/XKzjJ7EmOW,0,0,0,0,0,,
https://twitter.com/SahleWorkZewde/status/696458831820414976,2016-02-07T22:21:39.000Z,RT @guardiannews: Ban Ki-moon says woman at helm of UN would be ‘a great idea’ https://t.co/WsH8ajemAL,37,0,0,0,0,guardiannews,
